Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),BACK_SPACE:Zone People Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone People Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone People Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone People Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone People Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Lights Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Lights Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone Lights Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Electric Equipment Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Electric Equipment Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),BACK_SPACE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),CORE_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),POINT_OF_SALE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_ENTRY:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),BACK_SPACE:Zone Mean Air Temperature [C](TimeStep),CORE_RETAIL:Zone Mean Air Temperature [C](TimeStep),POINT_OF_SALE:Zone Mean Air Temperature [C](TimeStep),FRONT_RETAIL:Zone Mean Air Temperature [C](TimeStep),FRONT_ENTRY:Zone Mean Air Temperature [C](TimeStep),BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),DISTRICT HEATING UTILITY:District Heating Water Rate [W](TimeStep),BACK_SPACE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),CORE_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),POINT_OF_SALE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_ENTRY_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),HW CIRCULATING PUMP:Pump Mass Flow Rate [kg/s](TimeStep),HW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),Electricity:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep),Fans:Electricity [J](TimeStep) 
 01/01  04:10:00,6.833333333333334,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.813496880086078,21.20901547026458,19.456692621330625,19.02014595585641,19.19133097471771,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7011891.392463634,0.0,0.0 
 01/01  04:20:00,6.666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.689014428026482,21.08530407848371,19.33118393962297,18.89307379947345,19.046520498531066,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7011891.392463634,0.0,0.0 
 01/01  04:30:00,6.5,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.58983361740506,20.994549120739368,19.22456546894627,18.784912474231177,18.91129589839649,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7074437.313166178,0.0,0.0 
 01/01  04:40:00,6.333333333333334,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.5035128255783,20.922627313574097,19.12603910073832,18.684857018597512,18.78474745302708,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7011891.392463634,0.0,0.0 
 01/01  04:50:00,6.166666666666666,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.423619816916098,20.860812627748516,19.03187078597828,18.589291971985936,18.664844103964953,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7074438.077131905,0.0,0.0 
 01/01  05:00:00,6.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.347872985591977,20.80497429884939,18.941424836231242,18.497639540811086,18.55012840736009,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7011891.392463634,0.0,0.0 
 01/01  05:10:00,6.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.27993344020877,20.75510147682829,18.86139092626392,18.41644994050967,18.448746989259014,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7074438.6716684615,0.0,0.0 
 01/01  05:20:00,6.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.220356133054892,20.71082796070647,18.792379198176878,18.346265797095963,18.360010964921408,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7011891.392463634,0.0,0.0 
 01/01  05:30:00,6.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.167211360496452,20.67106655256535,18.731186867818558,18.28389268575436,18.279135573103797,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7011891.392463634,0.0,0.0 
 01/01  05:40:00,6.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.11834481151737,20.634649486275084,18.67470876756419,18.226256761152538,18.202856546484213,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7074440.557782118,0.0,0.0 
 01/01  05:50:00,6.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.072429245483285,20.600714061816284,18.621317448344747,18.171751835189983,18.13028269710491,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7011891.392463634,0.0,0.0 
 01/01  06:00:00,6.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.02886001661971,20.568724503235142,18.570466398540034,18.11983669569645,18.061480025396644,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,0.0,32.324928319936866,32.324928319936866,0.0,28.040590343114104,7074440.805501835,0.0,0.0 
 01/01  06:10:00,5.833333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.98380619837233,20.536802144313075,18.51640340383439,18.06486955920421,17.999784116628124,18.0,18.0,18.0,18.0,18.0,1.751120410802874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.325039795383546,32.325039795383546,0.0,0.0,32.325039795383546,32.325039795383546,0.0,0.0,32.325039795383546,32.325039795383546,0.0,0.0,32.325039795383546,32.325039795383546,4.557341328881551,0.00007643765390744544,32.325039795383546,18.061480025389407,0.00007643765390744544,33.520833333333336,7011903.155067031,1050.6722464817244,0.0 
 01/01  06:20:00,5.666666666666666,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.93632178624309,20.504262979997442,18.458130916812713,18.005878552738917,18.000188635468003,18.0,18.0,18.0,18.0,18.0,13.207457630735862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3260813183592,32.3260813183592,0.0,0.0,32.3260813183592,32.3260813183592,0.0,0.0,32.3260813183592,32.3260813183592,0.0,0.0,32.3260813183592,32.3260813183592,33.43482333228871,0.0005583272111500362,32.3260813183592,17.999784116629172,0.0005583272111500362,33.69166666666666,7074526.939245947,7924.474578441517,0.0 
 01/01  06:30:00,5.5,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.887439091720655,20.4713161416069,18.397564302993764,17.999961850418178,17.999897057966173,18.0,18.0,18.0,18.0,18.0,122.91327856084506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.336330025708925,32.336330025708925,0.0,0.0,32.336330025708925,32.336330025708925,0.0,0.0,32.336330025708925,32.336330025708925,261.4614911569477,0.004364872669123106,32.336330025708925,18.005878552738938,37.24171538123504,0.0006214713600300999,32.336330025708925,18.00018863546805,0.004986344029153206,33.8625,7012658.6995436875,73747.96713650704,0.0 
 01/01  06:40:00,5.333333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.838336392992165,20.438351739536497,18.33657539214899,17.999971296669212,18.000148083154972,18.0,18.0,18.0,18.0,18.0,134.00254813453517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35620946449136,32.35620946449136,0.0,0.0,32.35620946449136,32.35620946449136,0.0,0.0,32.35620946449136,32.35620946449136,256.94296234402276,0.0042817322373302855,32.35620946449136,17.999961850418117,53.84711740120247,0.0008973115893482725,32.35620946449136,17.999897057965526,0.0051790438266785584,34.03333333333333,7075238.221295362,80401.5288807211,0.0 
 01/01  06:50:00,5.166666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.789573074285503,20.40560162928265,18.275966129482054,18.000053425884015,17.999872504149728,18.0,18.0,18.0,18.0,18.0,195.47859388509664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.38279996536887,32.38279996536887,0.0,0.0,32.38279996536887,32.38279996536887,0.0,0.0,32.38279996536887,32.38279996536887,366.13436528925973,0.006090036628824144,32.38279996536887,17.999971296669166,65.93389063237274,0.0010967141647589998,32.38279996536887,18.0001480831545,0.007186750793583144,34.204166666666666,7012997.2184162075,117287.15633105798,0.0 
 01/01  07:00:00,5.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.74121645600998,20.37312151452206,18.215774829648964,17.999953738662263,18.000093419666115,18.0,18.0,18.0,18.0,18.0,252.9790834324764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4198435956257,32.4198435956257,0.0,0.0,32.4198435956257,32.4198435956257,0.0,0.0,32.4198435956257,32.4198435956257,453.51961724455987,0.007524209077250306,32.4198435956257,18.000053425883994,77.92373946777974,0.0012927933639128816,32.4198435956257,17.999872504149877,0.008817002441163188,34.375,7013247.994348736,151787.45005948583,0.0 
 01/01  07:10:00,5.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,20.387966770684336,21.395653457590235,20.327685551976824,20.074481718261932,25.18322709015167,24.0,24.0,24.0,24.0,24.0,91426.29302224815,0.0,0.0,0.0,0.0,0.0,18635.795111768075,0.6620059995969197,34.13562003252416,27.401052381879346,47119.23026331249,1.8171066063215866,34.13562003252416,27.93205273164154,9681.521062801501,0.340523482770503,34.13562003252416,27.333876594854807,9850.856573293642,0.3405432086233951,34.13562003252416,27.2153109724473,2120.650259203325,0.03719522706661431,34.13562003252416,28.581751643895075,3.197374524379019,34.375,7566397.717989477,54855775.813348904,0.0 
 01/01  07:20:00,5.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,21.48166521451249,22.186843836037358,21.604568425872024,21.327050575609945,24.0954266403978,23.999999999999986,23.999999999999986,23.999999999999986,23.999999999999986,23.999999999999986,81741.9753015072,0.0,0.0,0.0,0.0,0.0,17448.130537445333,0.6620059995969195,34.37489749546305,28.069525775234965,45119.42343282327,1.8171066063215862,34.37489749546305,28.434618372090505,8918.170350958328,0.34052348277050287,34.37489749546305,28.109445376197048,9104.766839945896,0.34054320862339504,34.37489749546305,27.978722707659987,1410.9081063346398,0.03283875556192661,34.37489749546305,25.57740368310698,3.1930180528743297,34.374999999999986,7503277.82435079,49045185.180904344,0.0 
 01/01  07:30:00,5.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,22.209622230013373,22.786696273967475,22.402395849651622,22.112738527627382,23.99987090893572,24.0,24.0,24.0,24.0,24.0,77637.52631262978,0.0,0.0,0.0,0.0,0.0,16513.57702606468,0.6620059995969197,34.3749999577879,28.407355380823276,43094.33210859551,1.8171066063215866,34.3749999577879,28.701337887581893,8380.191729936209,0.340523482770503,34.3749999577879,28.48750420833273,8575.776345960781,0.34054320862339515,34.3749999577879,28.350445412446213,1443.650555105813,0.033366697618728354,34.3749999577879,24.023679792666677,3.193545994931133,34.375,7565933.211306914,46582515.78757787,0.0 
 01/01  07:40:00,5.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,22.711803657571757,23.25798097030452,22.917377093925957,22.622081864949706,23.999613354137136,24.000000000000007,24.000000000000007,24.000000000000007,24.000000000000007,24.000000000000007,74672.71164837902,0.0,0.0,0.0,0.0,0.0,15916.66904230468,0.66200599959692,34.37499999998252,28.623064877523714,41660.015149113555,1.817106606321587,34.37499999998252,28.890175517725645,8053.82145833648,0.3405234827705031,34.37499999998252,28.716795375207447,8253.825687580098,0.34054320862339527,34.37499999998252,28.576618482489987,1329.4534956493117,0.03065482259314247,34.37499999998252,23.999761490229904,3.190834119905548,34.375000000000014,7503014.348012896,44803626.989027396,0.0 
 01/01  07:50:00,5.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.09570350151241,23.6924582685485,23.272727309673286,22.975948213406035,23.99995686003909,24.0,24.0,24.0,24.0,24.0,71710.97107892024,0.0,0.0,0.0,0.0,0.0,15273.86580564709,0.6620059995969197,34.37499999999999,28.855359869912633,39882.2878231493,1.8171066063215866,34.37499999999999,29.1242254172769,7727.104372716927,0.340523482770503,34.37499999999999,28.946330153765622,7929.987379677207,0.34054320862339515,34.37499999999999,28.804117599919852,1239.4635595964414,0.028581035808870905,34.37499999999999,24.00020571639326,3.1887603331212753,34.375,7502725.327021034,43026582.64735214,0.0 
 01/01  08:00:00,5.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.29587946675316,23.94265200918704,23.454033707985516,23.1580677334166,24.000256715075242,24.0,24.0,24.0,24.0,24.0,69470.63518280478,0.0,0.0,0.0,0.0,0.0,14911.442086720355,0.6620059995969197,34.37500000000001,28.9863318535963,38694.7025211448,1.8171066063215866,34.37500000000001,29.28057910356071,7559.213288635619,0.340523482770503,34.37500000000001,29.06428187560621,7762.410564835592,0.34054320862339515,34.37500000000001,28.921841712678876,1169.2539867601827,0.026959228195530323,34.37500000000001,23.999115641428844,3.1871385255079345,34.375,7565023.837763005,41682381.109682865,0.0 
 01/01  08:10:00,4.833333333333334,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.23304575056836,23.696218994463536,23.246814831024835,22.957601035242327,23.994220065057007,24.0,24.0,24.0,24.0,24.0,72721.37204763514,3456.063986446243,29154.125667371154,2683.858184893555,2641.190774420129,224.39012177981465,14915.939081105236,0.6620059995969197,34.52434769499764,29.13405443344709,38591.29045882096,1.8171066063215866,34.52434769499764,29.443541700261193,7568.486461489267,0.340523482770503,34.52434769499764,29.207114711813105,7771.255991015932,0.34054320862339515,34.52434769499764,29.06497542186922,4266.627146510354,0.09698941267977773,34.52434769499764,24.000269143251025,3.257168709992182,34.545833333333334,8692713.300925016,43632823.228581086,1179428.5714285716 
 01/01  08:20:00,4.666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.200207034729203,23.4709618090097,23.13574467610615,22.850727025377882,23.99705282072201,24.0,24.0,24.0,24.0,24.0,75275.34299674914,3473.2500297670267,28915.763037903896,2671.9115973711578,2630.4428339458727,226.36065142123064,15244.269894555984,0.6620059995969197,34.69515253301874,29.186207716129996,40398.5155732138,1.8171066063215866,34.69515253301874,29.37641305417548,7856.848678445718,0.340523482770503,34.69515253301874,29.175330947884945,8053.951181695496,0.34054320862339515,34.69515253301874,29.037184526134165,4261.62199161534,0.09528784403627286,34.69515253301874,23.995667164593122,3.255467141348677,34.71666666666667,8754973.54441474,45165205.79804948,1179428.5714285716 
 01/01  08:30:00,4.5,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.222794021172213,23.315651092125908,23.127643941895272,22.845048008722337,23.996742058138114,24.0,24.0,24.0,24.0,24.0,77449.89675170777,3499.5657111633855,28839.41059769661,2682.6975271481238,2641.756519563218,228.36133940800408,15507.306397595932,0.6620059995969197,34.865984302794175,29.261983862376226,41816.88843627863,1.8171066063215866,34.865984302794175,29.36050638479141,8037.100479937168,0.340523482770503,34.865984302794175,29.219526985530102,8231.71169156073,0.34054320862339515,34.865984302794175,29.08313805229784,4261.501335902718,0.0937989714732061,34.865984302794175,23.997017284955646,3.2539782687856103,34.8875,8692220.597554987,46469938.05102466,1179428.5714285716 
 01/01  08:40:00,4.333333333333334,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.280215284866028,23.2444841300044,23.171078011119445,22.890086070945245,24.000049770217544,24.0,24.0,24.0,24.0,24.0,78860.00044340032,3536.3844269904903,28964.437027913555,2709.1589448813424,2668.415474305377,230.2874406393853,15695.48465909907,0.6620059995969197,35.03681059675567,29.36480665957931,42752.58449112973,1.8171066063215866,35.03681059675567,29.408141925911625,8142.778406632764,0.340523482770503,35.03681059675567,29.316109352349816,8336.460248371875,0.34054320862339515,35.03681059675567,29.180377609782493,4274.599846573421,0.0926291430307965,35.03681059675567,23.996747947115807,3.252808440343201,35.05833333333333,8692049.684422731,47316000.26604019,1179428.5714285716 
 01/01  08:50:00,4.166666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.342296027665583,23.23338695131505,23.220492767854566,22.940725677571013,23.993939672021668,24.0,24.0,24.0,24.0,24.0,80095.9436794975,3578.4797031201674,29111.478785178322,2739.5206203935054,2699.0076478090123,232.25416727137807,15846.746852995004,0.6620059995969197,35.20763689207365,29.480970115363608,43637.1234765251,1.8171066063215866,35.20763689207365,29.462512644695558,8230.098003108948,0.340523482770503,35.20763689207365,29.42558934800484,8422.694416997796,0.34054320862339515,35.20763689207365,29.290623681036706,4284.658003185728,0.09145931458838688,35.20763689207365,24.00005454337154,3.251638611900791,35.229166666666664,8754405.030252062,48057566.2076985,1179428.5714285716 
